run_id,sequence_number,created_at,send_started_at,send_returned_at,acknowledgement_at,creation_to_send_us,send_call_us,acknowledgement_us,total_us,topic,partition,offset,key_size,payload_size,compression_type,success,error_class,error_message
ab74012e-5bab-41ad-917b-663d99e2d92d,44,2026-07-15T12:08:01.610385400Z,2026-07-15T12:08:01.611598100Z,2026-07-15T12:08:01.612159400Z,2026-07-15T12:08:02.381622300Z,963,790,769063,770816,producer-test-variable,0,43,2,233643,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,45,2026-07-15T12:08:01.612159400Z,2026-07-15T12:08:01.615758300Z,2026-07-15T12:08:01.617702400Z,2026-07-15T12:08:02.415726200Z,3617,1494,798363,803476,producer-test-variable,0,44,2,769706,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,46,2026-07-15T12:08:01.617702400Z,2026-07-15T12:08:01.620979100Z,2026-07-15T12:08:01.622260800Z,2026-07-15T12:08:02.448212800Z,3208,1579,826004,830792,producer-test-variable,0,45,2,902859,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,47,2026-07-15T12:08:01.622260800Z,2026-07-15T12:08:01.623370100Z,2026-07-15T12:08:01.623935500Z,2026-07-15T12:08:02.468425Z,881,966,844136,845984,producer-test-variable,0,46,2,199788,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,48,2026-07-15T12:08:01.623935500Z,2026-07-15T12:08:01.626396100Z,2026-07-15T12:08:01.627501800Z,2026-07-15T12:08:02.484478500Z,2233,1043,857201,860478,producer-test-variable,0,47,2,660583,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,49,2026-07-15T12:08:01.627501800Z,2026-07-15T12:08:01.629686800Z,2026-07-15T12:08:01.630776200Z,2026-07-15T12:08:02.532779Z,2159,1011,902185,905356,producer-test-variable,0,48,2,803538,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,50,2026-07-15T12:08:01.630776200Z,2026-07-15T12:08:01.633112800Z,2026-07-15T12:08:01.635086Z,2026-07-15T12:08:02.578941400Z,2404,1733,944815,948953,producer-test-variable,0,49,2,798136,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,51,2026-07-15T12:08:01.635086Z,2026-07-15T12:08:01.641131Z,2026-07-15T12:08:01.642186600Z,2026-07-15T12:08:02.610404Z,6012,1473,968078,975564,producer-test-variable,0,50,2,950469,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,52,2026-07-15T12:08:01.642186600Z,2026-07-15T12:08:01.643767Z,2026-07-15T12:08:01.646936800Z,2026-07-15T12:08:02.635126200Z,2947,1918,987982,992848,producer-test-variable,0,51,2,613387,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,53,2026-07-15T12:08:01.646936800Z,2026-07-15T12:08:01.650569700Z,2026-07-15T12:08:01.654662500Z,2026-07-15T12:08:02.665622Z,4335,3660,1010200,1018195,producer-test-variable,0,52,2,615040,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,54,2026-07-15T12:08:01.654662500Z,2026-07-15T12:08:01.656547Z,2026-07-15T12:08:01.657087500Z,2026-07-15T12:08:02.683787300Z,1046,915,1026488,1028450,producer-test-variable,0,53,2,289311,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,55,2026-07-15T12:08:01.657087500Z,2026-07-15T12:08:01.661699300Z,2026-07-15T12:08:01.661699300Z,2026-07-15T12:08:02.707003Z,4356,1267,1044022,1049646,producer-test-variable,0,54,2,456757,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,56,2026-07-15T12:08:01.661699300Z,2026-07-15T12:08:01.663722400Z,2026-07-15T12:08:01.663722400Z,2026-07-15T12:08:02.716780200Z,635,722,1052498,1053855,producer-test-variable,0,55,2,78419,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,57,2026-07-15T12:08:01.663722400Z,2026-07-15T12:08:01.668615Z,2026-07-15T12:08:01.671091200Z,2026-07-15T12:08:02.746916500Z,4233,2291,1075699,1082225,producer-test-variable,0,56,2,863503,none,true,,
