run_id,sequence_number,created_at,send_started_at,send_returned_at,acknowledgement_at,creation_to_send_us,send_call_us,acknowledgement_us,total_us,topic,partition,offset,key_size,payload_size,compression_type,success,error_class,error_message
8e1604b5-8d26-40a7-8142-2c18c35477c6,70,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.451884400Z,18,196,47998,48213,producer-test-fixed,0,10069,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,71,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.451884400Z,16,136,47851,48003,producer-test-fixed,0,10070,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,72,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.404910100Z,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.451884400Z,14,182,47659,47856,producer-test-fixed,0,10071,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,73,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.451884400Z,15,169,47480,47664,producer-test-fixed,0,10072,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,74,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.451884400Z,20,152,47311,47484,producer-test-fixed,0,10073,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,75,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.451884400Z,14,128,47173,47315,producer-test-fixed,0,10074,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,76,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.451884400Z,17,141,47017,47176,producer-test-fixed,0,10075,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,77,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.405901600Z,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.451884400Z,21,231,46769,47022,producer-test-fixed,0,10076,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,78,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.451884400Z,14,146,46608,46769,producer-test-fixed,0,10077,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,79,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.462813Z,52,190,55573,55815,producer-test-fixed,0,10078,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,80,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.462813Z,49,145,55442,55637,producer-test-fixed,0,10079,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,81,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.462813Z,15,140,55296,55452,producer-test-fixed,0,10080,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,82,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.462813Z,13,126,55165,55305,producer-test-fixed,0,10081,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,83,2026-07-15T12:02:07.406909300Z,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.462813Z,14,137,55021,55173,producer-test-fixed,0,10082,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,84,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.462813Z,12,198,54813,55025,producer-test-fixed,0,10083,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,85,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.462813Z,15,137,54667,54820,producer-test-fixed,0,10084,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,86,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.462813Z,19,131,54524,54675,producer-test-fixed,0,10085,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,87,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.462813Z,16,149,54362,54528,producer-test-fixed,0,10086,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,88,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.407925200Z,2026-07-15T12:02:07.462813Z,14,129,54222,54366,producer-test-fixed,0,10087,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,89,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.462813Z,43,172,54020,54236,producer-test-fixed,0,10088,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,90,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.462813Z,56,126,53842,54025,producer-test-fixed,0,10089,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,91,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.462813Z,12,132,53699,53845,producer-test-fixed,0,10090,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,92,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.465188700Z,14,178,55529,55723,producer-test-fixed,0,10091,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,93,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.465188700Z,17,121,55535,55674,producer-test-fixed,0,10092,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,94,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.408927400Z,2026-07-15T12:02:07.409909200Z,2026-07-15T12:02:07.465188700Z,14,144,55385,55543,producer-test-fixed,0,10093,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,95,2026-07-15T12:02:07.409909200Z,2026-07-15T12:02:07.409909200Z,2026-07-15T12:02:07.409909200Z,2026-07-15T12:02:07.465188700Z,12,212,55174,55398,producer-test-fixed,0,10094,2,1024,none,true,,
8e1604b5-8d26-40a7-8142-2c18c35477c6,96,2026-07-15T12:02:07.409909200Z,2026-07-15T12:02:07.409909200Z,2026-07-15T12:02:07.409909200Z,2026-07-15T12:02:07.465188700Z,11,140,55026,55178,producer-test-fixed,0,10095,2,1024,none,true,,
