run_id,sequence_number,created_at,send_started_at,send_returned_at,acknowledgement_at,creation_to_send_us,send_call_us,acknowledgement_us,total_us,topic,partition,offset,key_size,payload_size,compression_type,success,error_class,error_message
3b87b12a-195c-4bf1-9a72-099c217fc01d,50,2026-07-15T12:14:30.700882Z,2026-07-15T12:14:30.703207800Z,2026-07-15T12:14:30.704299800Z,2026-07-15T12:14:31.309099Z,2164,1006,605106,608278,producer-test-variable,0,12237,2,798136,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,51,2026-07-15T12:14:30.704299800Z,2026-07-15T12:14:30.707320300Z,2026-07-15T12:14:30.712878900Z,2026-07-15T12:14:31.352392100Z,2901,6000,639182,648084,producer-test-variable,0,12238,2,950469,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,52,2026-07-15T12:14:30.712878900Z,2026-07-15T12:14:30.715034500Z,2026-07-15T12:14:30.715034500Z,2026-07-15T12:14:31.394367600Z,1609,518,679388,681516,producer-test-variable,0,12239,2,613387,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,53,2026-07-15T12:14:30.715034500Z,2026-07-15T12:14:30.716588900Z,2026-07-15T12:14:30.719142800Z,2026-07-15T12:14:31.410245800Z,2066,1522,691184,694773,producer-test-variable,0,12240,2,615040,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,54,2026-07-15T12:14:30.719142800Z,2026-07-15T12:14:30.720183700Z,2026-07-15T12:14:30.721199300Z,2026-07-15T12:14:31.422182500Z,965,1126,700863,702954,producer-test-variable,0,12241,2,289311,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,55,2026-07-15T12:14:30.721199300Z,2026-07-15T12:14:30.722594500Z,2026-07-15T12:14:30.723725100Z,2026-07-15T12:14:31.435561900Z,1595,1068,711811,714475,producer-test-variable,0,12242,2,456757,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,56,2026-07-15T12:14:30.723725100Z,2026-07-15T12:14:30.724289Z,2026-07-15T12:14:30.724855200Z,2026-07-15T12:14:31.441680500Z,329,454,716751,717535,producer-test-variable,0,12243,2,78419,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,57,2026-07-15T12:14:30.724855200Z,2026-07-15T12:14:30.727091400Z,2026-07-15T12:14:30.727655500Z,2026-07-15T12:14:31.467420400Z,2091,777,740030,742899,producer-test-variable,0,12244,2,863503,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,58,2026-07-15T12:14:30.727655500Z,2026-07-15T12:14:30.730704100Z,2026-07-15T12:14:30.732588400Z,2026-07-15T12:14:31.488781400Z,3205,1943,756014,761162,producer-test-variable,0,12245,2,927075,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,59,2026-07-15T12:14:30.732588400Z,2026-07-15T12:14:30.736441600Z,2026-07-15T12:14:30.737587700Z,2026-07-15T12:14:31.514393900Z,3352,1367,776975,781695,producer-test-variable,0,12246,2,852567,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,60,2026-07-15T12:14:30.737587700Z,2026-07-15T12:14:30.737901Z,2026-07-15T12:14:30.738420200Z,2026-07-15T12:14:31.516659600Z,188,486,778387,779062,producer-test-variable,0,12247,2,33947,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,61,2026-07-15T12:14:30.738420200Z,2026-07-15T12:14:30.741907Z,2026-07-15T12:14:30.743646600Z,2026-07-15T12:14:31.554972100Z,3563,2157,811171,816893,producer-test-variable,0,12248,2,1029182,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,62,2026-07-15T12:14:30.744315300Z,2026-07-15T12:14:30.747098200Z,2026-07-15T12:14:30.748247800Z,2026-07-15T12:14:31.583788300Z,3086,1061,835697,839846,producer-test-variable,0,12249,2,801031,none,true,,
3b87b12a-195c-4bf1-9a72-099c217fc01d,63,2026-07-15T12:14:30.748247800Z,2026-07-15T12:14:30.749887800Z,2026-07-15T12:14:30.751063700Z,2026-07-15T12:14:31.619478900Z,1861,718,868887,871467,producer-test-variable,0,12250,2,800214,none,true,,
